Hermína,Mošarovová,769855924,67134
Naďa,Machová Götzová,581021721,51750
Edita,Maráková Hilmarová,862580346,58604
Lea,Gänslerová,902738374,54951
Osvald,Hub,892884689,50001
Erna,Březká,513607773,47112
Veleslava,Mimlichová,495704544,79501
Felicita,Supraská,535369913,46843
Zbyslav,Medytskyy,265345838,50771
Táňa,Chalupecká,573278409,38773
Darina,Rozmusová,668850557,75655
Edvard,Steyskalova,118681097,39851
Kašpar,Stadnychuk,370950732,51784
Nila,Hlučilová,602227230,28903
Vendula,Koureasová,531217962,38276
Ludoslava,Ottová Kvapilíková,414992023,47154
Miriam,Fürlová,353449810,68609
Evelína,Lukášiková,254262647,68306
Eulálie,Kurcová-Koubková,429948297,74732
Natálie,Brunzová,174537809,32500
Berenika,Geyiková,525236701,34562
Záviš,Bobrovskyy,985308110,33813
Sofronie,Kenejzová,700380440,39843
Mirela,Tylmanová,690352179,37003
Ladislava,Zelenjuková,709227653,51237
Anatólie,Jandeková,404299861,28564
Albert,Carska,177144230,46323
Zeno,Boczkalo,988339971,79824
Juliána,Vozandychová,330718089,68305
Pravoslav,Barkerová Kopecká,424860601,74795
Naděžda,Tzanišťovíčková,132954099,68731
Bohuna,Vinkelhoferová,408485478,54236
Zina,Drakselová,394380495,61500
Koleta,Novotná Leharová,785383948,75352
Bertolda,Běluňková,981618567,60040
Romeo,Polacsek Apolen,255290631,58606
Polyxena,Lezzaniová,814797165,33827
Bernarda,Paučírová,370005554,67573
Ramon,Zvorník,643630167,54963
Tekla,Drofová Šourková,444559802,69666
Žitomíra,Primasová,905924038,69683
Brenda,Jentschkeová,639627186,26743
Axel,Tylš,525597404,70048
Petula,Sviantková,459440957,54374
Brian,Nevěřil,924708422,46010
Pavel,Le Minh,739172486,19007
Roderik,Zíd,373304327,59444
Jordan,Machocký,806259571,54377
Božislav,Maďara,430416106,66409
Kateřina,Ambrožewiczová,922941031,34813
Haštal,Tekenőš,199152622,35708
Nila,Tryščuková,560217657,54301
Cyrila,Dajčmanová,358065648,28934
Řehořka,Mericková,240528157,56801
Bohuslav,Uiblein,727846426,28911
Mstislav,Iles,335503324,38301
Petr,Chmelová Hermann,879462162,76701
Gerald,Kleman,744788289,74724
Edvard,Hoang Tam,686186268,59254
Šárka,Mužíková Šimonová,644597471,26212
Krasava,Alsopová,548696197,33562
Simeon,Groppa,723958659,68763
Kolombín,Bakračeski,572685851,37816
Gaston,Tran Thanh,905798185,75104
Rolf,Račinský,205729359,69171
Sinkler,Cooberg,815137966,37350
Nikola,Kastrati,173903074,22200
Bibiana,Pavlová Zemanová,518746877,60165
Rostislav,Poen,448256088,46334
Slávek,Konopelnyk,426950535,32100
Nataša,Poncicová,221806577,78703
Bivoj,Cipenjuk,772751282,68307
Mečislav,Berenman,564926944,67138
Teofan,Dolgerov,997470513,59266
Albrecht,Effler,602748439,33904
Fortunát,Vladeka,741649752,43965
Elvíra,Gilová,333064808,76326
Doubravka,Prítuľová,176382839,51233
Teobald,Műhlpacher,940585264,73531
Ludoslav,Xenos,365946980,47107
Dětřich,Genšiniak,834822727,37816
Abelard,Galusik,560846147,26284
Bibiana,Bochnárová,975231956,34151
Hermína,Hamplurbánková,670616563,78351
Saxona,Mášová,509976500,51205
Kornel,Slotvinski,874237771,56156
Manon,Kecseiová,153230246,66445
Izmael,Daronina,407492769,35005
Ráchel,Glovinová,896536380,56401
Nika,Habadová,714158815,73905
Mervin,D'altilia,632883942,37302
Valérie,Pišosová,232835844,58243
Aram,Bolacký,623576913,27741
Bazil,Aleksandruk,769709838,73310
Dita,Ottonettiová,739297932,53354
František,Cadrik,615215248,78383
Drahomír,Kuznecov,803534748,56906
Redmond,Hrabovskyy,680386712,76607
Gina,Wetterschneiderová,989250777,56931
Priska,Tatarinová,984059935,54954
Udo,Nessmith,448246511,37006
Natálie,Ducháčková,666333762,37305
Drahoslava,Flajzarová,565786367,56924
Platón,Duniewicz,240864174,54203
Teodora,Lónová,268255585,54932
Lenka,Vrhelová,972045012,34802
Jeremiáš,Petranyuk,663270382,35301
Ariel,Dangalova,254324130,47102
Mirela,Tyllnerová,225309007,67181
Gordana,Krőpflová,898490753,38444
Ervín,Varyshko,608325807,75662
Arnošt,Chipliev,874209365,37831
Vojen,Morlet,257347482,75645
Chranislava,Llewellynová Votočková,182911553,69164
Iva,Göselová,269265764,39811
Jasmína,Yusefiová,125783974,38751
Táňa,Blumertová,253814330,11110
Eduarda,Onderišinová,801357439,19800
Smil,Kadomets,982962448,38492
Zikmund,Pamrok,506656559,67107
Lumíra,Smithkopecká,778957120,69174
Kosma,Kangina,635620761,73909
Chrudoš,Ishag,135879689,79601
Vít,Valigunda,551179171,46007
Žitomíra,Pjentak Jelínková,309550033,79802
Mojmír,Wiemelink,122316021,12003
Gizela,Dominicová,125041825,50303
Žakelína,Sydorjaková,847698684,14500
Zoran,Naida,186025427,69632
Gabriela,Hudečková,358916912,78342
Polykarp,Križanský,834812169,69504
Filoména,Bernauerová,540268068,38292
Genadij,Trick,298112906,47123
Fatima,Rapsová,251348780,25266
Marcela,Sheppersonová,727859383,34520
Božislav,Faikht,107769963,69130
Milota,Besarabski,643513986,58801
Myrna,Kobajová,191492792,43141
Miron,Hudock,366594987,43502
Arpád,Klominský,682290029,25092
Titus,Buldakov,806809654,47007
Irena,Kazderová,465669429,28575
Bořivoj,Taşyűrek,137740324,74720
Kryštof,Jakubčanin,685209870,74245
Jarmil,Mashkautsan,235018972,68762
Zachar,Michalič,272842732,75106
René,Moudrá Petráková,208921733,38471
Irenej,Bodrug,912255030,73583
Adolfa,Zabová,949353502,15019
Pravdomil,Abdykadyrova,888729617,33453
Bazil,Zhupanskyy,950743397,73933
Martin,Kőkőrčený,940510304,73993
Anděl,Occulto,682538797,74741
Milorad,Perez Martinez,696646766,51716
Denisa,Bánová Malíková,396557115,34194
Lujza,Harmaňošová,913031077,39443
Saul,Kocemba,411023009,74747
Mnislava,Vondra Skokanová,174924346,69122
Pantaleon,Arber,388926694,25101
Merlin,Tawa,476300318,50004
Myrna,Tekeąová,533451784,56153
Natan,Kazikhanova,943651943,50754
Bronislava,Ilčíková Holubková,642411970,58291
Žitoslav,Kalitukha,647927094,14018
Agáta,Reckziegelová,218253191,34531
Hynek,Hadi,745877214,33828
Amanda,Kapraľová Zelinková,601682084,46303
Ruben,Loru,338867239,78971
Ranek,Votchinnikov,870106977,41133
Tankred,Nikolikj,210357640,66462
Monika,Tegiová,969989294,35133
Bertolda,Al-Dabaghová,458320747,28522
Kasián,Kovalskyy,363847354,12006
Albín,Lehach,908819986,56552
Slávek,Kirmse,640872487,50791
Vilmar,Tolias,539869548,76323
Dětřich,Owens,670580660,43901
Jasmína,Lazarnavrátilová,517854806,78357
Soběslava,Puričová,488905449,19900
Boris,Phillion,335170164,63500
Evarist,Neblecha,838755247,25101
Adriana,Kašperská,819778420,66413
Jaroslav,Zachař,712047148,53802
Gilberta,Mikulková Štefková,154799238,47107
Záviš,Stoyanov,415694646,56545
Jarolím,Hanusa,196322928,68724
Ondřej,Chernyavka,951944703,79054
Nina,Potclanová,711879979,74252
Kastor,Clausen,804301022,33038
Benedikta,Ebelendrová,535935293,30071
Pelhřim,Fiddes,927384692,27306
Jarmil,Valeanu,337815002,25166
Lukrécie,Mitrowská,222915721,33152
Blahomila,Mačoková,940164119,40717
Miron,Qasimi,227031046,25756
Marcel,Ziele¬nik,282103211,41141
Albena,Němcová Volejníková,774100582,56553
Jan,Trefni,189049037,38744
Naďa,Dajczaková,436427868,34807
Achil,Senyuk,210494085,34562
Valentýna,Mojźyszková,679906765,76824
Adolf,Rozumov,356531032,73807
Krasava,Lolić Šindelková,318647542,75141
Rút,Laštovková Stodolová,771963233,64200
Abdon,Slatina,891085150,79804
Záboj,Falin,338952747,75151
Žitomíra,Husárová Kozarová,806411462,74261
Penelopa,Lukovská,157797807,27209
Aloisie,Kleichová,763505443,41187
Gaja,Dünebierová,128171915,33101
Svatobor,Hawron,413873324,19000
Tadeáš,Rényi,987139026,59444
Anatol,Molo,959980868,54931
Amálie,Kletzlová,632846616,56973
Věra,Le Biavantová,588235805,53322
Prokopa,Healyová,932447841,28931
Všeslav,Andranovich,910934893,26291
Alida,Trofimová,264543239,56992
Valtr,Vu Thi Tra,360311798,53007
Pravomila,Valihorová,496743840,29303
Teofil,Gushchina,129893553,36214
Udo,Urbaňczyk,322429899,50011
Abrahám,Matiašovic,836800640,37705
Rafaela,Weichslová,613443019,75504
Zora,Mayerhoferová,859122654,58257
Vesna,Minďuková,734105888,71200
Kurt,Movčan,375946263,75627
Žarko,Lohre,686269893,53821
Ema,Fojkesová,194648882,50705
Božetěcha,Kovářová Bicanová,564786914,25162
Rina,Strejčovská,890239969,46331
Antal,Dobránský,378953455,78357
Magdaléna,Bouchvalová,339910146,67972
Ema,Olmerová,847959345,69155
Chval,Saif,750566664,73312
Hilda,Bitrmanová,264187842,51301
Kazi,Judinová,965410548,59232
Vlastimila,Sedlecká,512321204,54707
Dobroslava,Keltyčková,962846227,69172
Beatrice,Kočíková,972834915,25246
Mlad,Guerini,713294636,75103
Zuzana,Teufelová,143256682,75660
Bonifác,Kviatkouskaya-Maskevich,116939797,74768
Jolana,Adamcseková,107066925,35705
Fatima,Jamnitzká,726522420,73564
Slávka,Hindová,639548273,38773
Žakelína,Mitrovská,539794011,47151
Diana,Peteráčová,958264402,40321
Vladimír,Mildorf,979410563,78381
Larisa,Húdeková,282865949,79823
Morgan,Polevaya,715610484,34021
Aleš,Fetyko,621532462,50792
Hostimil,Vazhna,845922960,69122
Věroslava,Hoblová,818134784,38276
Mojmír,Rivniak,602750016,17000
Vavřinec,Misenscaia,442248332,74275
Dora,Spaceková,776754145,43801
Iljana,Fimbingerová,910809615,58812
Jenovéfa,Gubbinsová,420317484,75501
Heidrun,Jäggiová,646005913,40784
Helena,Ressiore Ficová,110381716,40801
Lev,Kalkulova,708643266,41113
Leticie,Lopes Hlinecká,962516723,67156
Soběslav,Prudyvus,126336094,69621
Engelbert,Konejl,879440252,33842
Adrián,Gataullina,309868464,33901
Vojtěška,Kasherová,509163497,27706
Kornélie,Mikliczová,151144705,46827
Želimír,Agajev,520920789,47151
Rozina,Brigaňová,917404651,68713
Izidor,Repaský,490065410,33541
Muriel,Tabačiarová,933058658,78361
Ivana,Letschová,672713649,69110
Dluhoš,Takáč,292848674,40322
Spytihněv,Ceastkovski,767080079,38283
Mariana,Küstersová,876937339,54983
Ota,Von Wallbrunn,664630062,51725
Filipa,Brzosková,358656883,39443
Dětmar,Kuliško,759827288,58620
Adelaida,Mihaľová,960698163,70035
Hostivít,Pepelyayev,673592974,25107
Anna,Samolejová,542346397,79324
Makar,Gazivoda,954670457,56933
Udo,Teut,958750493,37383
Barnabáš,Jetcheva,374952009,56982
Jeremiáš,Bichler,891230842,74283
Petra,Piatkiewiczová,702144693,59233
Salomea,Escheová,740614531,28001
Bojana,Zhangová,938188527,73954
Erna,Klusáčková,545880952,37808
Virgil,Ivashkiv,840886362,73994
Adéla,Khorashidová,315559182,38272
Václava,Stríbrská,784146433,74775
Jiří,Riečica,929325501,74717
Radka,Halamová Dobíšková,722864663,76872
Karla,Menclová,715166043,39495
Pamela,Mandzuková,572417323,36238
Rina,Ustyanovičová,900836101,75105
Donáta,Dobrovská,157255427,73801
Josefa,Odstrčilová Mašková,883968797,50366
Čistoslava,Balkovicová,133931169,43010
Karmela,Korželová,451015156,79804
Vanesa,Bircherová,610338429,79821
Astrid,Zagelová,943856041,74728
Pelhřim,Jaeger,444234508,73401
Silván,Baida,999083341,51745
Danuta,Makynová,280493241,28575
Bratislav,Abou Al Naj,835183980,17704
Diana,Krajcrová,498591459,39428
Donalda,Pejšmanová,818734680,62400
Prokopa,Wottkeová,780894446,74256
Dan,Yedrissov,130626698,28171
Arnošt,Prelec,872496203,41132
Teobald,Von Bredow,186875528,33444
Jaromíra,Počuchová,144910246,41113
Dalimíra,Irhová,135626065,75644
Milan,Grebenkov,232268215,66486
Lambert,Kolypka,151775643,74794
Jakubka,Turčová,558816898,69632
Ctirada,Vevercová,611801513,56991
Klaudie,Dohalská,627704478,68327
Emílie,Pstružinová,721482073,68741
Ildika,Schütterleová,860333762,74284
René,Boskos,492679456,54961
Celina,Maťovčíková,440411954,68203
Bojan,Mezler,830884945,53962
Prokopa,Leypoldová-Iglová,914980070,79823
Adalberta,Forferová,662154503,15800
Dominika,Kaljariková,769601674,73949
Una,Gromusová,433098897,73310
Bedřiška,Kosťjučenková,712399487,69165
Pavla,Boldišová,744968380,26215
Drahoslav,Romanić,144235244,53805
Kryštof,Jurinek,967478646,28405
Adalberta,Volkmannová,614098185,27328
Anastázie,Soyková,963612399,33211
Filibert,Herceg,723064636,19400
Timur,Trubiroha,783764651,43975
Prokop,Lim Fung Sien,508156585,75644
Blažena,Procházková Bursová,938133944,79825
Kurt,Sivak,267978309,74901
Erazim,Le Ba,797924456,68331
Gražina,Vondrová Dvořáková,492172768,74715
Lambert,Ludziak,647035007,78814
Filomen,Hammerschmidt,448525343,39001
Hubert,Metelkova,799720837,28551
Sámo,Krasuąa,779889421,79201
Abigail,Buldrová Lupšinová,569637511,28937
Rozina,Novotníková,955755142,35761
Mnislav,Skauge,977091040,27716
Tereza,Blažková Nová,300033688,67527
Tadeáš,Glock,554567666,75504
Aurélie,Suchdoláková,808506812,27003
Mansvet,Turnebr,609373938,53321
Vratislava,Studeničová,211146757,39831
Mario,Le Thi To,909311823,74705
Milorad,Poluk,402756084,74730
Rudolfa,Tiefenbachová,273358574,28504
Kunhuta,Raptová,781726755,56122
Marilyn,Laššáková,128263204,51231
Kunhuta,Dědáková,116724991,36215
Vítězslav,Al Bakri,419685948,46362
Karmen,Freharová Karásková,920341620,46001
Leontýna,Mamajová,252632713,27731
Silván,Vojtasaenz,805182853,29477
Havel,Kyvalský,275472808,74763
Lada,Buřitová,879590018,69199
Jelena,Bocksteffelová,414776450,26271
Bivoj,Bjerke,798271899,54242
Dag,Chriti,254697877,28926
Solveig,Hassevlachynská,394151642,47156
Tichomil,Stepić,968397763,32700
Ludoslav,Blache,362188768,36301
Faust,Talbott,981602075,43143
Vlastimír,Güllich,995042050,79312
Amáta,Schopfová,666080821,51101
Lucie,Mergleská,526978531,26302
Drahomír,Neč,346093826,17700
Ilza,Schrutzová,716989627,76005
Aleška,Kőnigová,540294493,67556
Servác,Rajchmann,664526274,75614
Hermína,Hütterová,294361353,46014
Adalberta,Demlová,258842285,33810
Flavián,Boldin,165063270,76607
Dan,Cola,991615874,69650
Adam,Macourková Janů,452857986,54452
Saxona,Ledwosová,641758658,41508
Hjalmar,Hlivják,376881892,76834
Raimund,Karmann,673954870,28562
Zoroslav,Matejovský,859722907,50322
Robinson,Dovrtil,538818769,28405
Sergej,Changmai,344201140,60020
Gerarda,Khínová,758795915,13002
Antal,Heeren,528827064,76501
Bedřiška,Telatníková,942972691,53331
Háta,Bíčová,924873233,66446
Aranka,Madunická,741667821,68713
Edita,Krivjanská,810319895,66701
Vojmír,Todtova,971405811,75664
Vratislav,Nehodenko,302577388,37304
Romuald,Jančev,733765061,28903
Jelena,Adarbehová,545465590,36215
Ctislava,Mandáková,134156101,28525
Konstantýn,Verchola,221642860,51742
Grácie,Hažlinská,599457493,26722
Břetislava,Drmelová,257022558,54306
Gaston,Milenkova,769395338,25165
Drahotín,Bil,746173074,54947
Erna,Kabilková,225707579,34193
Chranislav,Andreadis,670059111,33543
Lars,Zareva,809675575,67125
Dušana,Kuterková,396557459,34151
Drahoslava,Kludajová,916254843,38401
Lešek,Illík,170957017,78807
Ariela,Marcellová,298396481,36451
Raimund,Gléba,158980274,67575
Ráchel,Baraldiová,383575077,25724
Patricie,Sicherlová,250118455,78813
Věduna,Puttnerová,652596466,67901
Libora,Křivánková Vostrovská,947851580,30200
Bohdana,Zadubanová,988976752,35123
Nikodéma,Felber Horňáková,446832876,78973
Sixt,Schettl,511397863,38603
Milovan,Mikolov,962125023,59263
Arabela,Skorikovová,520316970,66443
Lumíra,Beňušíková,635420926,39445
Lutobor,Schneiberger,680439490,74770
Dětmar,Dederle,679610665,53833
Laurencie,Donociková-Bednářová,796109516,67934
Alva,Hatlapatka,786872353,50311
Fabie,Látalová Jadwiszczoková,672092493,68602
Bohumil,Livadariu,579701666,34201
Pravoslav,Kudelová Krupičková,178567996,56955
Magdaléna,Martinelliová,717303122,36238
Zlata,Scheinarová,319809493,53332
Renáta,Schrűferová,809755240,50012
Zuzana,Hajdysová,431963372,50706
Žitomír,Sergějev,340537891,34972
Bratislav,Gubanič,798131751,74787
Teodozie,Spaustová,332697855,41141
Oxana,Heiserová,340611945,38292
Alban,Sharomov,853562577,51783
Stela,Tóth Kurfiřtová,480495557,28201
Šavel,Rocchi,466147071,54234
Justýna,Kolisničenková,195321156,76607
Bořek,Pham My,866428798,67550
Kajetán,Slívko,964729808,75104
Celie,Papageorgiuová,135133786,69109
Božetěch,Ergeshova,846596949,28009
Nikodéma,Bzirská,182245540,46341
Hovard,Damborský,606581729,43003
Dina,Ratkidisová,764732176,79384
Paskala,Puchirová,693681714,28171
Sidonie,Vymětalová,617678333,29476
Benedikt,Jarwan,435694398,37861
Mnata,Strelkovska,907143648,66416
Kryštof,Kagach,330795672,25761
Juda,Vorykhanov,949162072,66447
Kamil,Chuwa,284878148,25755
Hilar,Ushev,305079308,54443
Hugo,Zarovna,277894173,28141
Sibyla,Jandová Rousová,176733903,60040
Achil,Stepanschi,753977721,26907
Petra,Dudáčková,674133563,19015
Teodorik,Spickett,599659369,26251
Edvard,Krayivska,435244972,39858
Jiřina,Klepsová,598322189,28601
Ctislav,Carič,268416290,58301
Grizelda,Gargalíková,804530907,33441
Blahomíra,Iderná,961243296,33162
Teofan,Vlnatý,477215300,78302
Samuela,Freissová,859274322,25704
Stanislav,Bicego,467060671,58287
Jakub,Mamatqulov,122551097,40742
Irvin,Petrouš,542216106,35707
Heda,Chryczyková,113659886,59244
Horymíra,Smrcová,153328340,26301
Všebor,Adylbek Kyzy,105549344,37858
Štěpán,Cionetti,141733443,35473
Květoslava,Vinkrová,248083586,58245
Horymír,Ilmi,199219637,38801
Grizelda,Gábrižová,700806462,79351
Astrid,Schückerová,332116121,12006
Stojan,Khotieienkov,512968624,25771
Klementýna,Palnická,946938351,54213
Valentýn,Byelogurov,503635810,59458
Živa,Soukupová Hudečková,765320279,79399
Felicita,Teinerová,669383681,15006
Agaton,Kozolka,924203986,51792
Pravoslav,Matoušek Müllerová,570304459,75102
Rainald,Terestík,480385672,31900
Salomea,Varjová,841691263,44003
Kristýna,Brudíková,928524596,75116
Daniel,Beket,684777570,67906
Babeta,Vanyová,764068928,68741
Olbram,Milanovský,410996849,73909
Nikola,Varazashvili,150697285,53314
Linda,Motejzíková Ryšavá,718173337,33442
Naděžda,Herodková Mrázová,588778848,43965
Kasián,Chominski,624276052,61000
Lujza,Hauslerová,341951020,76823
Filip,Mőser,135689222,54901
Nikodéma,Pořízová Peukerová,933867993,66424
Rita,Matogová,660436823,50333
Gizela,Kotlárová Doležalová,238219281,50707
Scholastika,Budveiserová,561322706,26706
Oldřich,Mothejzík,174906573,69636
Sidon,Ciastoň,444308852,38206
Teofila,Ben Aharonová,723108957,56971
Jarmil,Pungarat,766570728,47102
Jana,Zlomková Matoušková,561991140,76326
Anastázie,Pechová Souhradová,415754051,43112
Neklan,Azizoglu,507140290,68323
Josefa,Chovanec Stárková,730430466,29424
Atanázie,Wlazlo Špirytová,770112681,67176
Veleslava,Ištaneková,837938201,19000
Hynek,Jakaj,206360398,73992
Horst,Davurov,839983456,37872
Zbyslava,Zsibritová,910541944,25091
Rupert,Szybowski,561736012,69632
Tadeáš,Capros,620844270,53861
Lumír,Rishko,503501821,33441
Bohuna,Zužčicová,926113513,73513
Alžběta,Lumerdingová,935228000,67181
Miroslav,Eisentraut,243099317,28003
Gerda,Galijašová,726044175,35301
Alfons,Witak,723444311,56186
Jiří,Halek,508362625,56914
Michaela,Filipíová,333991090,46344
Roger,Machulík,376711870,50733
Ivan,Sołoducha,376742764,69673
Diviš,Přástka,461839883,39003
Zbyslava,Hrašná,738499509,50705
Konstance,Whittamová,253381678,78801
Anna,Dorazýnová,154852257,66472
Davida,Tologová,690007569,74234
Vesna,Crimpová,507703236,26104
Polyxena,Mihal'ová,417645372,73945
Želimíra,Frydrýnová,799007600,66401
Job,Shutova,995234598,33142
Milada,Kochmanová Dragounová,659471929,37321
Ariel,Al Far,481493230,41732
Mercedes,Vlníčková,605907943,69676
Árón,Pidojma,496555691,29441
Vít,Kazmir,843480851,47156
Marta,Nemecvýborná,482303525,73801
Slavěna,Zmrzlíková Tomečková,168576317,60012
Kim,Dortch,128238084,27711
Bohumila,Pipášová,622450413,11007
Elvíra,Dobbertinová,775478072,67167
Flóra,Chlubná,828137475,37825
Kora,Lukačíková,386379456,39822
Dobromíra,Olahová Tomášková,283644844,74251
Marita,Balvinová,701719380,74401
Dulcinea,Czipszerová,503389122,67505
Vilma,Svincická,584400287,59103
Kordula,Goldšmidová,184495569,27033
Vladimír,Blunsdon,600117962,27007
Marek,Bobko,487426503,76326
Kazimír,Werkmann,635163786,26763
Heidrun,Laixnerová,860815757,27732
Artur,Boldbat,753947197,78974
Pavel,Gultom Fišer,614278995,43803
Gothard,Rapolova,703616596,29471
Šalomoun,Isovič,669755577,58834
Belinda,Slameňová,130399610,34958
Alfons,Takarchuk,351039682,46833
Tamara,Klominská,806118778,33301
Elza,Václavková Neubergerová,474521429,73998
Zbyslava,Likérová,563505724,25722
Benjamín,Brašna,183630375,56113
Teobald,Patóč,763715989,41145
Ctibor,Golawski,777277987,67504
Frída,Stedlová,406970635,58851
Ervín,Wahab,365850174,29479
Angelika,Mervínská,782358046,33023
Fidel,Medeuova,663141307,29411
Karla,Podplešská,554828469,69109
Drahomíra,Getzlová,701947649,54374
Šimona,Světozarová,498597839,56961
Miloslava,Appetauerová,294204379,34153
Libora,Križanská,312016248,37323
Jimram,Chiquet,844765516,25601
Mnislav,Boshnakov,695877280,67134
Loreta,Gardelková,630438198,34012
Florentýn,Rejtrů,172207236,59255
Kvido,Trűbenekr,202344756,33901
Božena,Martinelliová,779597146,54443
Filipa,Ugorčáková,217070950,58293
Petula,Fojtíková Krajčová,622244323,46401
Dagmar,Truplová,278278430,68332
Fedora,Stehlová,466197181,43513
Štěpánka,Antecká,207274194,34021
Amát,Koštál,166419031,38278
Oktavián,Tsehaye,136642597,70500
Torkvát,Negre,577102806,76843
Slávka,Hradecká Řezáčová,126781297,50707
Felix,Hendrikx,468474308,25170
Iris,Matoulková Kutišová,966799537,68764
Moric,Matza,466518826,75005
Svatava,Bicu Šantorová,282668347,33001
Amadeus,Semančik,331129173,70032
Gréta,Słowioczková,894915479,47101
Slávek,Nawrat,110580446,74242
Arna,Mattlachová,922298900,40741
Alexandr,Beniaminub,151782288,26761
Filomen,Míč,333795043,27732
Romuald,Mirecka,937081448,37351
Ada,Kunfrontová,101696157,54211
Soter,Grunsberg,659131440,41174
Galina,Hilovská,689677383,56956
René,Hejrová Kořínková,742944917,55224
Randolf,Kallup,127113123,33003
Eusebius,Brukhnova,895047757,43923
Božetěcha,Vaiglová Suchá,843829522,43931
Radmila,Potoczká,758920921,43984
Silvie,Mžigodová,680567667,28545
Livie,Mundyová,241895231,41731
Alida,Palaťková,284004782,66402
Slavoj,Thébline,223885740,27341
Kim,Shaiderov,968560473,33201
Božislav,Godlevskyi,802604403,79316
Lenka,Al Bakkarová,847762313,56967
Valdemara,Lederová,707938912,66471
Bratislava,Ceaoiová,338562738,36004
Ctirad,Sivoň,217377473,47102
Arnolda,Klevisová,796220274,74258
Prosper,Okhuijsen,199191739,79384
Urban,Bazelides,472947240,28201
Rozita,Zvirová,821697794,38223
Jolanta,Oksnerová,397972394,33004
Ctirada,Bukovčanová,991052810,63500
René,Blinder,355204834,73511
Justýn,Poustecký,975546686,67171
Mojmír,Levakin,198747433,75623
Arleta,Lempeĺová,945041993,38283
Pavel,Bystra,401571358,28562
Ludvík,Culotta,110959638,26221
Edgar,Eštočin,667669015,54912
Svatava,Allárová,855131685,38291
Robin,Frőssl,243485260,59501
Nikola,Cardona,813044995,38706
Eva,Ondráčková Netolická,404799008,29303
Cézar,Badach,699167887,34194
Veronika,Doležalová Pavilková,492834440,74266
Kateřina,Olejová,156812970,43513
Rodan,Gašparec,707620666,68762
Jasna,Ardelanová,109192520,51731
Mečislav,Smalianchuk,395838953,54361
Bernard,Kurguzov,111594837,25163
Bernard,Di Pretore,106919646,41114
Aloisie,Cebuľová,987503315,56152
Marita,Harrandtová,371239272,54102
Oleg,Reviľak,876022028,66442
Bruno,Freundlich,152205645,43915
Juda,Zadorožnaja,843530135,41765
Rainhard,Sztuchlík,442577939,26205
Zbyhněva,Levá Strnadová,941285706,69107
Sigfríd,Dittl,677857206,73902
Filoména,Meningerová,113322720,43985
Aurélie,Sejdajová,926323737,67151
Milena,Hudecmagátová,967936648,33454
Olbram,Tempeľ,101639487,27207
Markéta,Hráská Blahynková,257057514,37856
Elvíra,Patašiová,314742089,67938
Armin,Isák,171083479,73606
Donát,Soroceanu,830123249,36233
Alberta,Kobrová Píchová,163622877,27343
Ladislav,Krautz,504356702,28163
Mojmír,Piškula,483961020,47201
Vítězslav,Vuille,766529647,37001
Vojmíra,Bocekteichertová,162620905,54342
Virgin,Novotný Hojan,912884852,75102
Ambrož,Valdmann,442847815,73551
Lina,Bajaníková,905363495,38203
Bazil,Kazlovich,541040116,60020
Galina,Kaloforová,716402971,36301
Kristián,Mac Thi Kim,441431896,51201
Anselma,Valentinyiová,833597181,67974
Teodor,Salauyou,401325238,76314
Samson,Shakhvatov,845700851,69665
Egmont,Causidis,549019426,54934
Géza,Del Sordo,691346340,53976
Vasil,Tencer,715982984,59458
Želimíra,Lundáková,203179885,33211
Eunika,Kuryvialová,248929200,39404
Leontýn,Debriy,540096837,74727
Kateřina,Poňavičová,501814275,67168
Vítězslava,Kopšová,351762860,53316
Ondřej,Matulík,547189564,43001
Bronislava,Vidrasová,378938511,66903
Věnceslava,Chmelarová,245937020,34801
Albert,Wins,764094259,29002
Ratmír,Aresu,949762197,79365
Olivie,Vykroutilová,368454774,64100
Arabela,Schnappelová,354886606,74763
Zlatan,Biler,224018800,78375
Tamara,Glinská,196247036,27302
Marin,Siedek,563725737,53824
Mariana,Broškovičová,231330411,32100
Hedvika,Goderová,854633844,46825
Slávka,Zrzavecká Konrádová,842787078,58255
Ladislav,Cuberka,171063439,27023
Sedrik,Suya,598037992,54452
Čeňka,Prišlinová,708362518,67543
Hostislav,Usai,975152705,43902
Drahomila,Kačníková,128026318,35301
Skarlet,Bárciová,208992479,67961
Albín,Kafu,383993021,51703
Erhard,Kosz,283706963,14018
Věroslava,Kűrtyová,455118093,67932
Birgit,Polívková Bohuslavová,417797276,41101
Kunhuta,Sviderská,411567419,69663
René,Shepel,568742541,56995
Pelhřim,Valyó,609815438,47002
Pantaleon,Forbelský,339500803,63700
Dobromila,Doku Jacková,419796062,34141
Cyntie,Haipetrová,179565669,70035
Veleslava,Kepová,924301909,73951
Titus,Semencova,230299950,27353
Roxana,Malásková,502856095,34545
Arabela,Hošková Kujalová,233948668,16200
Božidara,Monachová,495843819,46605
Bertolda,Maungová,619843716,34191
Valérie,Brownnováková,931810272,73985
Arna,Beregszásziová,586212525,73306
Anita,Dürböcková,423207769,55003
Dobroslava,Hiršaverová,196231263,56155
Štěpán,Ganzarčík,531902977,54371
Kryšpín,Vrácovský,413562472,58832
Amanda,Peňašková,551621811,58606
Gilberta,Skurczaková,230160685,25162
Teodora,Kovalenková,480317576,34808
Jenovéfa,Nešporová Hebiková,474939250,53020
Leoš,Deliakov,236208145,14700
